user_id,comment,rating,timestamp,image_count,is_purchased,product_id,shop_id,h1_content,h2_duplicate,h3_burst,h4_semantic,is_suspicious,char_length,word_count
3d34a18358e21ddbaa5c6efe278f74f2f446f99d1673f297f368cba24f627a1a,"Đúng với mô tả:quá chuẩn luôn👍 Chất liệu:áo có lỗ thông hơi, mát mẻ, thoáng khí. 👏 Màu sắc:đúng với quảng cáo Shop gói hàng quá đẹp 🔟đ. Giao hàng cũng khá nhanh. Cảm ơn Coolmate, Shopee và a Ship. 👍😄😎😊👏",5,2022-09-16 15:37:00,1,True,10280321597,24710134,0,0,0,0,0,202,41
f5651c047a80cda622eef686608c9e5e34d0e6fdbab834e196788aa768d1db8d,"Chất lượng sản phẩm:đẹp Đúng với mô tả:đúng Sản phẩm đẹp, đường may cẩn thận không giống với các loại hàng TQ giá rẻ. Vải mát. Shop hỗ trợ nhiệt tình đổi hàng chuyên nghiệp.",5,2023-12-07 20:41:52,1,True,10280321597,24710134,0,0,0,0,0,173,35
daaf7330758d9e124c9aa42b11395a23797e42d19c347f52c25def3ca19fb493,"Chất lượng sản phẩm:tot Đúng với mô tả:dung Chất lượng quá tốt so với giá. Đã mua rất nhiều hàng của coolmate rồi. Chăm sóc kh tốt, gói hàng chỉn chu. Vừa rồi còn dc nhận quà sn của shop nữa",5,2024-02-18 10:51:09,3,True,10280321597,24710134,0,0,0,0,0,190,41
9340a92625c52b1f735fb7e012749fae83c463a02ea2e6653d645f077355704f,Đúng với mô tả:đúng Chất lượng sản phẩm:tốt Săn sale trên live được mã mua áo giá hời. Sản phẩm chất lượng tốt. Áo có độ co giãn. Sẽ tiếp tục ủng hộ shop trong thời gian tới. Shop đóng gói cẩn thận và tỉ mỉ. Shipper thân thiện. Ship hàng toàn quốc nhanh chóng. Cảm ơn shop nhiều . Nên mua nhé mọi người,5,2024-08-23 21:14:12,1,True,10280321597,24710134,0,0,0,0,0,302,65
7f39dde219f115d074c57abcad55b21db16d76406088e2c8ca1c9f93d8a9cdcf,"Chất lượng sản phẩm:Tốt Đúng với mô tả:Đúng Chất lượng sản phẩm 10/10, rất ưng ý; các chi tiết trên sản phẩm được làm cực kì nét, chuẩn chỉnh; cách đóng gói đẹp và chỉn chu. Mua hàng trên live với giá siêu hời và recommend nên mua nha 🦾",5,2024-03-05 15:00:38,1,True,10280321597,24710134,0,0,0,0,0,236,50
bc6c826b838b85f0e5eecd1b4e02733dc1db21d560a8ef82ae015f9f7acb84f3,"Đúng với mô tả:Đúng Màu sắc:Đúng Chất liệu:Thoáng mát Hàng của Coolmate thì yên tâm về chất lượng. Vải mỏng nhẹ, khô tháng, mau khô. Sẽ tiếp tục ủng hộ shop ❤️",5,2023-05-09 19:56:26,1,True,10280321597,24710134,0,0,0,0,0,159,32
fcaafd7e79c7e9e4a6d5dfab7b005a7b5d6bb62f10c5121a6de744f36744d514,"Chất lượng sản phẩm:vừa ý Đúng với mô tả:sản phẩm như quảng cáo Vải đẹp, mỏng, thoáng mát, mặc vào rất thoải mái. Đường chỉ may chắc chắn, sử dụng hài lòng sẽ tiếp tục tin tưởng và ủng hộ Coolmate.",5,2024-08-17 11:33:10,3,True,10280321597,24710134,0,0,0,0,0,197,41
e5cb930013ef49277bd909ed0f9205dcbc09e690d5e95a228ca8f84e3057f10f,"Chất liệu:Thể thao Màu sắc:Ghi xám Đúng với mô tả:100% Áo đẹp, mình rất thích chất áo như này, giống với đồ đá bóng vì thoáng mát, nhanh khô, không bị nhàu, dão vải. Trong các sản phẩm của shop thì mình ưng loại này nhất, giá cả hợp lý, mặc cực kỳ thoải mái, dễ chịu. Mình cao 1m69, nặng 67kg mặc áo vừa đẹp.",5,2023-10-09 12:55:10,2,True,10280321597,24710134,0,0,0,0,0,308,66
b4ac5bb4206038391f37e3152b87f62f15b29120540a8027e33764debf1a19a7,"Đúng với mô tả:Màu đen trơn Chất lượng sản phẩm:Cao Shop giao hàng nhanh, đóng gói cẩn thận. Sản phẩm tốt và chất lượng ạ, rất đáng mua. Mình 1m76 60kg mặc 2XL là đẹp luon",5,2025-02-10 11:28:40,1,True,10280321597,24710134,0,0,0,0,0,171,36
b785493f9c840b83cd7afaa352fbb5f7825345171c6d8a66b35fa6f4391bc264,"Coolmate đóng gói không bao giờ làm mình thất vọng. Chất lượng, mặc mát, giad thành rất hợp lý. Vận chuyển rất nhanh chóng. Sẽ tiếp tục ủng hộ coolmate.",5,2023-11-10 10:19:29,1,True,10280321597,24710134,0,0,0,0,0,152,30
ed74b0fee5fbd8c91301c0821f34264fcd2a3372f290ffbfeb540c655b4ac708,"Chất lượng sản phẩm:tốt Đúng với mô tả:giống quảng cáo Hàng coolmate xài rất thích, vải thoáng khí, vận động thể thao thoải mái. Giá cả phù hợp.",5,2025-07-10 18:50:11,1,True,10280321597,24710134,0,0,0,0,0,144,28
d78ce02a4bc277b7906e5372f9bb8629d594b4b180a99fed7dfa9620b2a50b1d,"Thấm hút:tốt Vật liệu:co giãn, thoáng mát, mau khô Độ bền:bền Giá cả phải chăng, ổn áp, mặc nhà, đi tập hay đi chơi đều ổn.",5,2025-12-04 10:01:56,3,True,10280321597,24710134,0,0,0,0,0,123,26
e93ffa4491206648a84c0a0822e177c859b1470436c1ebb17fefbbbb09c898f9,"Đúng với mô tả:chất lượng tốt Chất lượng sản phẩm:phù hợp giá tiền Với combo 350k cho 2 bộ thể thao thì mình thấy hợp lý, áo với giá thành dưới 100k rất phù hợp mặc ở nhà và đi chơi đảm bảo thoáng mát, thấm hút mồ hôi nhanh. Giao hàng nhanh đúng chất lượng và hỗ trợ khách hàng tốt",5,2025-06-29 14:49:12,2,True,10280321597,24710134,0,0,0,0,0,281,62
304f69138f7113461dc8daada27f60993bb91f2345b03cfb35a3aac36257452e,"Thấm hút:Kiểu vải thoáng khí thoát mồ hôi Vật liệu:Chất vải dày dặn, thoáng khí Độ bền:Có vẻ sẽ bền Hàng nhận được đẹp, chắc chắn, thiết kế thoáng khí, màu sắc sạch đẹp. Phù hợp với tập thể thao. Ship nhanh",5,2026-04-30 06:02:32,1,True,10280321597,24710134,0,0,0,0,0,206,42
b98c98a04a51653b854eb4f590c317bfaa9e3a853e15417b427e4f7e4cdaad71,Đúng với mô tả:đúng Chất lượng sản phẩm:ổn Sản phẩm ngon bổ rẻ Phù hộp mấy môn vận động nhẹ như yoga Đóng gói cẩn thận Bàn giao hàng nhanh chóng Chất liệu phù hợp với giá tiền Sẽ còn ủng hộ những lần sau 5 sao cho shop,5,2025-05-11 19:02:56,3,True,10280321597,24710134,0,0,0,0,0,218,49
2315bcb79ea83e91eb31627e4a5d56af3e5840cd3d52303f76938c515ee5912f,"Thấm hút:tốt, nhanh khô Vật liệu:nhẹ, thoáng Độ bền:vài năm Màu sắc đẹp, thoáng khí, nhanh khô Shop cắt giảm khá nhiều so với trước, ko còn hộp giấy và cây thước giấy nữa, chỉ gói trong túi nhựa :D Đóng gói cẩn thận, giao hàng nhanh",5,2026-04-01 12:42:24,4,True,10280321597,24710134,0,0,0,0,0,232,47
d149e061571e0df96fe16ec8a370b01a6685331d209bc9025b3c9771f9b4ef58,"Quá tuyệt vời, chất liệu thoáng, thấm hút tốt & bay hơi cũng tốt ! Rất thoải mái khi tập thể dục cường độ cao ! Vải lạnh. Giao hàng nhanh. chất liệu lạnh tốt, 5 sao ủng hộ cho hàng Việt..mua sale 6/6 giá tốt Giá cũng mềm, săn sale còn có 79k/ áo thôi ! Quá xịn rồi ! Mỏng, nhẹ, nhanh khô Co giãn, thoải mái Màu nâu bên ngoài nhạt hơn trên ảnh 1m64 55 kg size M Đóng gói cẩn thận Giao hàng nhanh",5,2025-12-20 05:50:04,1,True,10280321597,24710134,0,0,0,0,0,394,89
84d31692222db1c6c1d63c0b6c0adc3ffc76cff16f6436bae14577e1a8519344,"Đúng với mô tả:dung mo ta Chất lượng sản phẩm:chat luong tot Vải nhẹ, chât liệu ok, mặc rất thoáng mát, sẽ ủng hộ thương hiệu Việt tiếp",5,2025-09-19 10:55:56,3,True,10280321597,24710134,0,0,0,0,0,135,28
8f5f4ba9da2c6d505d4b9e0cc771e6244a843f85afd3aacaef2c330718b2ba17,"Áo thoáng khí, thấm hút mồ hôi tốt, phù hợp cho tập luyện và hoạt động ngoài trời. Chất liệu mềm mại, co giãn tốt, mặc rất thoải mái. Kiểu dáng đơn giản nhưng năng động, dễ phối đồ. Một lựa chọn đáng giá cho anh em yêu thể thao! 🚀💪",5,2025-03-09 19:11:03,1,True,10280321597,24710134,0,0,0,0,0,231,51
577933b4b8e0fb790af2788b8ae1e67f37803d9109bfcad0d2644fd8a001dacc,Đúng với mô tả:ddungs Chất lượng sản phẩm:rất tốt Đã mua lần hai . Dòng sp này rất tuyệt giá rẻ giao nhanh . Ko có j để chê❤️,5,2024-05-10 08:33:01,1,True,10280321597,24710134,0,0,0,0,0,125,29
c16e83ae65358a0062fdd4022f53e9827c72b820cffa08383b0a108a409ae39e,Áo thấm hút mồ hôi rất tốt khô nhanh sau khi vận động chất liệu vải nhẹ mềm mại và thoáng mát khi mặc tôi chưa thể hiện tượng rách hạt giãn sau nhiều lần giặt,5,2026-05-29 19:22:53,1,True,10280321597,24710134,0,1,0,0,1,158,36
6285114fcf4937b9bd36151f9ff1427523c2a162ef7d8bae56652593155d6457,"Đúng với mô tả:đúng Chất lượng sản phẩm:tốt Coolmate lúc nào giao hàng cũng siêu nhanh, chỉn chu, đóng gói gọn gàng, đẹp mắt. Săn sale giá mềm mà sản phẩm thì chất lượng, có quà nữa. Áo mỏng nhẹ, thoáng mát, mau khô, thích hợp để vận động nhiều. Màu y hình nha, đt mình quay chụp hơi xu.",5,2025-12-14 17:41:41,2,True,10280321597,24710134,0,0,0,0,0,287,60
5366e7ba0329f68fb2ae1a0ff3f5d39b7b48b5648a412a0cd5265941a5aa110a,"Chất lượng sản phẩm:tốt Đúng với mô tả:đúng Hàng giao nhanh, đóng gói cẩn thận. Mua trên shopee video được áp mã giảm giá nên giá rẻ mn nhé",5,2024-04-28 16:04:15,1,True,10280321597,24710134,0,1,0,0,1,139,29
cb01c74eadf6ba65debc735c019b083957446514b565fa9734a7144e54f0a2a5,"Thấm hút:Áo thấm hút mồ hôi rất tốt, khô nhanh sau khi vận động Vật liệu:Chất liệu vải nhẹ, mềm mại và thoáng mát khi mặc Độ bền:Tôi mới mặc nên không đánh giá được nhưng luôn tin tưởng chất lượng của coolmate",5,2026-02-23 13:30:06,1,True,10280321597,24710134,0,0,0,0,0,209,43
d2fc565dab00c99cde7eeb5b8ccbe1ee23534fb31c76116bbd459ad4771e4f72,"Áo thì chất lượng miễn bàn (số tiền = chất lượng), đóng gói cẩn thận hàng còn nguyên tem và giao hàng nhanh nữa thì giá hợp lý thì dứt. 1m65 nặng 70kg thì L là fit",5,2025-07-12 14:50:03,2,True,10280321597,24710134,0,0,0,0,0,163,37
9333be69f6018264b09f26d804cd8f3c1097c0449ec688325360cd6989e3c4b5,"Nhận hàng rất nhanh, quá ok luôn. Chất liệu vải nhẹ, thoáng mát, nhanh khô và thấm mồ hôi. Màu áo đẹp thoải mái phù hợp khi vận động thể thao. Tuyệt vời.",5,2025-09-19 17:08:58,3,True,10280321597,24710134,0,0,0,0,0,153,33
217e47345c7433d0927d809f7035764f8a1d59cac73fcb6fcdff3a1072bddec5,"Thấm hút:thấm hút tốt và rất nhanh khô Vật liệu:mềm nhẹ thoải mái Độ bền:oke nha shop giao nhanh đúng và đủ đồ. Hàng Cool Mate thì khỏi chê rồi, mãi iuuuu.",5,2026-04-01 13:55:56,2,True,10280321597,24710134,0,0,0,0,0,155,32
3ece88584c02ddd9d626fa976e1a124a41429459fcbd8526397e938a351bc40d,"Đúng với mô tả:đúng Chất lượng sản phẩm:đúng ⭐⭐⭐⭐⭐ | Sự lựa chọn hoàn hảo cho vinh danh và kỷ niệm Tôi đã đặt mua kỷ niệm chương [Tên sản phẩm hoặc thương hiệu] cho sự kiện [Tên sự kiện hoặc mục đích sử dụng], và thực sự hài lòng với chất lượng sản phẩm. ✨ Thiết kế tinh tế, sang trọng Kỷ niệm chương được thiết kế rất đẹp, tinh xảo với các chi tiết sắc nét. Chất liệu [thủy tinh/acrylic/gỗ/kim loại] mang lại cảm giác sang trọng và chuyên nghiệp. Đặc biệt, phần khắc logo và nội dung rất rõ ràng, không bị nhòe hay mờ. 🏆 Chất liệu bền đẹp, chắc chắn Cầm trên tay cảm giác rất chắc chắn, không quá nặng nhưng vẫn đủ độ bền để trưng bày lâu dài. Bề mặt nhẵn mịn, không có vết trầy xước hay lỗi sản xuất.",5,2025-03-27 10:33:33,4,True,10280321597,24710134,0,0,0,0,0,702,149
8cfd5983039b66b1798621e2211e723b60e483980e3e69baa52e65d94c664adf,"Chất liệu:mát Màu sắc:xanh Đúng với mô tả:99% Đóng hộp rất đẹp, phù hợp làm quà tặng, chất áo mỏng mát thấm hút mồ hôi tốt, k sợ bị nhão",5,2023-08-20 13:16:59,2,True,10280321597,24710134,0,0,0,0,0,136,30
e93ffa4491206648a84c0a0822e177c859b1470436c1ebb17fefbbbb09c898f9,"Thấm hút:áo thấm hút tốt Vật liệu:chất liệu vải nhẹ Độ bền:để dùng rồi mới đánh giá dc Áo màu sắc bắt mắt, cầm rất nhẹ tay, để mặc rồi mới bt dc, sẽ đánh giá cho lần mua sau.",5,2026-04-01 19:51:40,2,True,10280321597,24710134,0,0,0,0,0,174,40
1187296557fd40f1abbf555b3214592f6b71286f31d4b6354feadba2495e8476,"Đúng với mô tả:Đúng Chất lượng sản phẩm:Xuất sắc Chất vải mềm và có nhiều lỗ thoáng nên mặc vào rất thoải mái. Độ mỏng vừa phải, độ co dãn tốt. Trong phân khúc giá rẻ thì chắc nó tốt nhất rồi. Mình đã mua mấy chiếc để thay đổi trong mua hè này, 10 sao cho shop luôn.",5,2025-07-31 18:46:58,1,True,10280321597,24710134,0,0,0,0,0,266,59
48af7c065ef116777f594b87e7e5309bbf6719f79b71926cef18068c97a7c13b,"Thấm hút:vừa phải, phơi nhanh khô Vật liệu:mềm nhẹ Độ bền:đã mua 1lần rồi, nên thấy bền nha Size L dài áo 69cm, ngang ngực 54cm mọi người tham khảo nha. Shop giao hàng nhanh gói hàng cũng cẩn thận.",5,2026-03-05 14:54:09,1,True,10280321597,24710134,0,0,0,0,0,197,40
30e65668ab662ab78ef2cb41f2e0a3b08d3f79515c9b846848f31be1796c2eb0,Đúng với mô tả:đúng mô tả Chất lượng sản phẩm:ok Áo mỏng nhẹ dùng cho chơi thể thao. Nào mặc chơi thể thao rồi đánh giá lại. Chất liệu chắc sẽ nong hơn các loại chuyên dụng khác.,5,2024-02-27 21:19:25,1,True,10280321597,24710134,0,0,0,0,0,178,38
3e8110ac3093487f1f6acc73d722bcfac0537a73139d1d96a9cbd7ab6ba84b9e,Chất lượng sản phẩm:ok Đúng với mô tả:ok Giao hàng nhanh nè. Chất liệu thoáng mát. Săn sale đc giá hời nên mua mặc tập thể dục nhẹ lắm,5,2025-02-28 06:49:58,2,True,10280321597,24710134,0,0,0,0,0,134,29
a817193ce6689224be8821655b13c3b42d432c568a8794882d88c15d2d799222,"Chất lượng sản phẩm:Tuyệt vời Đúng với mô tả:Đúng Áo đẹp, chất vải mặc thoáng mát, thoải mái Giao hàng siêu nhanh, đóng gói cẩn thận",5,2025-05-12 20:42:36,1,True,10280321597,24710134,0,0,0,0,0,132,26
b71b25863ce41c5962c55fa72bf11b3adee0a58cd444b820936dc4cdaf1bf929,Chất liệu:caj Đúng với mô tả:yes Màu sắc:đen Giao hàng nhanh Sản phẩm như mô tả rất thoáng Đóng gói đẹp Chưa bh thất vọng về coolmate,5,2023-04-28 10:25:34,2,True,10280321597,24710134,0,0,0,0,0,133,27
217e47345c7433d0927d809f7035764f8a1d59cac73fcb6fcdff3a1072bddec5,"Thấm hút:thấm mồ hôi tốt và rất mau khô nha Vật liệu:vải mềm nhẹ, ko xù lông Độ bền:xịn luôn shop giao nhanh đúng và đủ hàng, vải bền màu đẹp. Mãi iuuuu Cool Mate.",5,2026-03-30 19:47:19,1,True,10280321597,24710134,0,0,0,0,0,163,35
517333ac250c47e0ec0c304e787bed0e96a1559929dd6cdab552994938557be9,"Thấm hút:oke tham hut tot Vật liệu:vải mềm nhẹ Độ bền:khá ok Áo mặc vải mềm mát mặc nhẹ thấm hút mồ hôi ok lắm ạ, săn sale được giá rẻ nữa chứ form dáng cũng vừa người ưng ý ghê, đúng kiểu form vừa phải giống mình thích. Mua bên này khá nhìu sp rùi sẽ ủng hộ tiep. Mà có vấn đề gì shop hỗ trợ rất nhanh và nhiệt tình nữa ạ. Cảm ơn shop nhìu lắm 🥰",5,2026-04-29 05:30:27,1,True,10280321597,24710134,0,0,0,0,0,346,81
8c69ee48aacdf51f478fb90bf553be94ecad316bd29a91dd76e6b7becbb13006,"Thấm hút:nhanh kho khi van dong Vật liệu:mem , thoang mat,dep Giao hàng nhanh, đóng gói cẩn thận, vải áo mềm , thoáng mát , 5* ủng hộ shop nha",5,2026-05-10 16:58:44,2,True,10280321597,24710134,0,0,0,0,0,142,30
5e76377de564142beaf4f9d01f0861422cf6f210ac9ca109e27d13c7c5588edd,"Áo thun rất đẹp, đường may và chất liệu rất tốt!!! mặc￼ lên rất thoải mái!!! shop giao hàng rất nhanh mới đặt hôm qua hôm nay đã có rồi!!! cảm ơn shop nhiều nhé!!! bé giao hàng dễ thương xinh gái nhiệt tình!!!￼",5,2026-04-23 20:18:06,1,True,10280321597,24710134,0,0,0,0,0,210,44
fc377d6f5efcf620066c1567cc35bee5f99c6261dac1b15323fcfb1a5586b938,"Đóng gói đầy đủ sản phẩm, cẩn thận , ngăn lắp , giao hàng nhanh chóng, giá thành quá ổn ,.mua dc giá tốt, sẽ ủng hộ tiếp",5,2026-04-06 19:12:40,1,True,10280321597,24710134,0,0,0,0,0,120,28
